370045763	1
137852910	9
113448877	2
201007778	1
770131443	1
771000993	1
766563263	4
143009306	1
757220452	1
782678694	1
1343662571	1
748143807	1
551060742	7
1131691999	3
1324436328	1
228592	1
397508150	1
1420227224	1
201447973	1
766539498	1
62508573	4
200286358	1
139500402	1
771295288	1
1384524625	2
1337256944	1
777904861	1
137853295	1
141594918	1
753150585	5
761611693	1
1390837161	1
199472743	9
1166249847	1
181004028	1
61936088	2
745615731	1
200949139	2
80359071	13
775132770	1
397508521	1
768018211	1
774432244	2
145356495	1
1471763280	1
1187324711	1
34440547	1
760467676	1
1320928464	2
199514227	2
748761162	4
758699499	1
1413142890	1
281875211	5
121912424	2
761799789	1
1291114301	2
1194256116	1
367895151	1
193141545	1
879254367	1
759164479	2
192679574	4
147996224	1
2073595	1
781627407	2
147857480	1
775379645	8
80357295	9
587784138	1
142092183	1
191294730	2
749152062	1
1172899083	2
1356545938	1
113994094	50
139265462	4
1464127693	1
786205017	1
754222671	1
1166644972	1
72839768	1
782776885	1
121908209	3
751312418	3
771155401	1
139508651	1
374033379	1
761363627	1
1039131302	1
1884444	3
1479356878	1
63751306	1
1484028834	1
28933672	1
748416154	1
368453193	1
781320370	1
200575481	3
138760604	1
121908225	130
770822696	1
867529	5
1349826552	1
1471577909	1
372626426	10
1387203745	1
762253780	1
1421444086	4
1438717698	1
141208044	1
992821091	1
61293647	1
1401202677	1
773389405	6
1317306713	2
753266636	1
121912430	20
62643628	1
1458533867	1
199473549	3
104894652	6
1247204001	1
1329973673	2
778995475	1
752821966	1
61732760	1
969094860	1
556098927	1
1296306939	1
188245364	2
755512420	1
370050252	1
886040867	1
199508694	1
2302022	14
139649148	1
1345663457	1
1311304149	1
782430517	1
770740513	1
752189640	1
866828728	1
794727994	9
143478700	1
201397530	1
746679575	2
973083544	1
200769792	1
764354736	1
7981123	1
539760038	1
765746637	1
886039326	1
542229113	1
756566354	1
752824313	1
1039766661	1
773930127	1
774694132	1
773460207	6
587779455	1
774892640	1
773283153	1
375694189	1
762366874	5
370064817	3
146165325	1
386833748	1
794728525	1
375875806	1
768370832	2
1226192819	1
121912824	1
137853097	4
1805324	6
199896504	3
147554729	1
141245683	2
778023003	2
202197820	2
11538209	1
759359525	1
756423888	1
749875570	1
374199626	1
762396174	1
781637328	5
775354135	2
780885702	1
80357981	1
111033606	1
769830542	1
1354176121	1
80357064	46
1420384920	1
747627515	1
1335878430	1
61749425	2
1193133562	1
200680023	2
781998262	1
397508847	1
751156099	3
771618422	1
180177138	2
199910690	1
1060504260	1
80338785	24
141064323	1
1265993160	1
77202443	1
1016409802	3
863225028	2
1402253933	1
142463014	1
1323094107	1
1479945087	1
886037895	2
2549782	7
1419653689	1
750771226	12
746250768	1
886041131	1
550322570	1
1800892	1
147695228	1
78530808	3
189569984	5
1322480771	1
772917856	1
200477141	1
146829488	1
1441441082	1
753538537	1
797044652	1
754968374	2
2228354	1
1474561983	1
121964858	18
199757908	1
60637558	3
370476233	1
200550329	1
747335514	1
768344995	1
796052928	1
373512465	1
754033382	1
2270669	2
1403515889	3
763758237	1
121434414	2
199472769	1
886040478	1
1426737256	4
